id,language,language_iso
61865,Deutsch,de
61865,Türkçe,tr
6187,Français,fr
61880,English,en
61888,日本語,ja
61891,English,en
61892,English,en
61895,English,en
61896,English,en
619,English,en
61901,English,en
61901,Français,fr
61901,Deutsch,de
61903,English,en
61904,Bahasa indonesia,id
61908,English,en
61925,Italiano,it
61933,Català,ca
61933,English,en
61933,Français,fr
61933,Deutsch,de
61933,Español,es
61934,English,en
61935,Nederlands,nl
61936,English,en
61939,Português,pt
61940,Italiano,it
61943,Italiano,it
61950,English,en
61952,한국어/조선말,ko
61954,English,en
61966,Pусский,ru
61979,Español,es
61984,日本語,ja
61985,English,en
61988,English,en
61988,Español,es
61991,Français,fr
61997,English,en
61998,Pусский,ru
61999,Český,cs
61999,Polski,pl
62,English,en
62,Pусский,ru
620,English,en
62000,English,en
62001,English,en
62001,Français,fr
62001,Deutsch,de
62001,Español,es
62006,English,en
62008,English,en
62009,Français,fr
62009,Deutsch,de
62012,Français,fr
62029,Deutsch,de
62029,Italiano,it
62033,English,en
62034,Italiano,it
62036,Italiano,it
62039,English,en
62040,English,en
62045,Português,pt
62045,Español,es
62045,English,en
62046,English,en
62069,svenska,sv
62071,普通话,zh
62077,Polski,pl
62077,Español,es
62091,English,en
621,English,en
62103,English,en
62103,Español,es
62106,English,en
62108,English,en
62116,Français,fr
62124,Français,fr
62127,English,en
62128,English,en
62131,English,en
62132,English,en
62132,Français,fr
62143,English,en
62143,Magyar,hu
62143,Kiswahili,sw
62156,Português,pt
6217,English,en
62177,English,en
62184,English,en
62185,English,en
62186,English,en
62188,English,en
622,English,en
622,Français,fr
622,Latin,la
622,Polski,pl
622,Português,pt
622,Español,es
62204,No Language,xx
62206,English,en
62206,Deutsch,de
62206,Español,es
62211,English,en
62213,English,en
62214,English,en
62215,English,en
62241,English,en
62243,Italiano,it
62255,English,en
62276,Pусский,ru
62289,English,en
62297,English,en
62297,Nederlands,nl
623,English,en
623,Italiano,it
623,Pусский,ru
62301,日本語,ja
62301,普通话,zh
62320,Français,fr
62321,English,en
62321,ελληνικά,el
62327,English,en
62330,English,en
62337,Deutsch,de
62342,Español,es
62347,English,en
62347,Deutsch,de
62352,svenska,sv
62363,Français,fr
62364,Español,es
62368,English,en
62368,日本語,ja
62382,Italiano,it
62385,日本語,ja
62392,English,en
62394,English,en
62395,Español,es
62396,English,en
62397,Italiano,it
624,English,en
62409,Español,es
62410,English,en
62422,English,en
62425,English,en
62429,suomi,fi
62429,svenska,sv
62432,English,en
62437,Deutsch,de
62439,한국어/조선말,ko
62441,English,en
62441,Deutsch,de
62447,日本語,ja
62463,English,en
62472,Deutsch,de
62472,日本語,ja
62472,English,en
62488,English,en
62491,Italiano,it
62492,English,en
62495,Italiano,it
625,Português,pt
625,English,en
625,Français,fr
625,Magyar,hu
625,"",km
62503,English,en
62522,English,en
62527,English,en
62529,English,en
62545,Italiano,it
62547,Français,fr
62564,English,en
62564,Norsk,no
62567,English,en
62570,Français,fr
62580,Français,fr
62592,English,en
626,No Language,xx
62616,Pусский,ru
62630,English,en
62635,English,en
62635,हिन्दी,hi
62635,"",ne
62635,"",bo
62637,한국어/조선말,ko
6264,English,en
62643,Pусский,ru
62648,English,en
62648,Français,fr
62652,Bamanankan,bm
62652,Français,fr
62655,English,en
62655,Italiano,it
62661,English,en
62664,Pусский,ru
62670,English,en
62675,Français,fr
62676,English,en
62677,English,en
62678,Pусский,ru
62684,Deutsch,de
62688,Pусский,ru
62691,日本語,ja
62692,Pусский,ru
62694,English,en
62697,English,en
627,English,en
62709,English,en
62709,Français,fr
62715,Italiano,it
62717,Português,pt
62719,suomi,fi
62719,Deutsch,de
62719,svenska,sv
62720,English,en
62721,Pусский,ru
62722,English,en
62722,Français,fr
62725,Italiano,it
62726,Pусский,ru
62727,English,en
62728,English,en
62729,Pусский,ru
62730,Deutsch,de
62730,English,en
62731,Pусский,ru
62732,Pусский,ru
62737,Pусский,ru
62738,Pусский,ru
62741,Pусский,ru
62749,English,en
62753,English,en
62755,English,en
62755,日本語,ja
62756,தமிழ்,ta
62757,Pусский,ru
62759,Dansk,da
62759,English,en
62761,English,en
62762,普通话,zh
62764,English,en
62768,English,en
6277,Français,fr
6277,English,en
62775,suomi,fi
6278,English,en
62783,Pусский,ru
62787,Pусский,ru
62789,Italiano,it
6279,English,en
628,English,en
628,Français,fr
6280,English,en
62803,हिन्दी,hi
62804,English,en
6282,English,en
62825,suomi,fi
6283,English,en
62835,English,en
62835,Español,es
62836,English,en
62837,English,en
62838,English,en
62842,Srpski,sr
62843,Český,cs
62847,English,en
62851,日本語,ja
62852,日本語,ja
62855,日本語,ja
62871,Français,fr
62876,Français,fr
62878,English,en
62880,English,en
62883,हिन्दी,hi
62894,suomi,fi
62897,suomi,fi
62898,suomi,fi
629,Español,es
629,English,en
629,Français,fr
629,Magyar,hu
62900,suomi,fi
62904,English,en
62931,English,en
62934,English,en
62941,English,en
62947,English,en
62947,Italiano,it
62956,English,en
62967,English,en
62976,普通话,zh
62977,普通话,zh
62978,Français,fr
62981,Français,fr
62989,English,en
62994,English,en
62996,English,en
62997,Pусский,ru
62999,Pусский,ru
63,English,en
63,Français,fr
630,English,en
63004,Español,es
63006,English,en
63006,हिन्दी,hi
63020,English,en
63025,English,en
63025,Italiano,it
63026,English,en
63026,Italiano,it
63029,Italiano,it
63039,English,en
63044,Nederlands,nl
63045,English,en
63046,Français,fr
63054,English,en
63064,普通话,zh
63065,Deutsch,de
63066,Español,es
63067,Italiano,it
63069,English,en
63071,Italiano,it
63074,Italiano,it
63075,English,en
63076,English,en
63077,Deutsch,de
63081,ภาษาไทย,th
63083,English,en
63087,English,en
63088,English,en
6309,English,en
63096,English,en
63097,English,en
631,No Language,xx
63100,English,en
63105,English,en
63107,Pусский,ru
63112,English,en
63112,Italiano,it
63115,English,en
6312,Français,fr
6312,Deutsch,de
6312,Italiano,it
63139,English,en
63140,English,en
63142,English,en
63143,English,en
63144,English,en
63146,English,en
63147,English,en
63154,English,en
63160,English,en
63163,Pусский,ru
6317,English,en
6317,Deutsch,de
63171,English,en
63171,Français,fr
63172,Français,fr
63176,Italiano,it
63178,Italiano,it
63179,Italiano,it
6318,Deutsch,de
6318,Español,es
63180,English,en
63186,Italiano,it
63187,Italiano,it
63187,svenska,sv
63193,English,en
63193,Italiano,it
63194,English,en
63195,Français,fr
63197,English,en
632,English,en
632,Deutsch,de
632,Pусский,ru
6320,Français,fr
63207,English,en
63207,Français,fr
63207,Español,es
63212,Français,fr
63215,English,en
63215,Français,fr
63217,English,en
63224,Français,fr
63229,Français,fr
63230,Français,fr
63244,English,en
63258,Pусский,ru
63260,Italiano,it
63266,Pусский,ru
63269,Italiano,it
63273,English,en
63276,Italiano,it
63281,Pусский,ru
63287,English,en
63287,Español,es
63290,English,en
63290,Deutsch,de
63290,Bahasa indonesia,id
63290,普通话,zh
63290,پښتو,ps
63290,Pусский,ru
63291,Pусский,ru
63293,Pусский,ru
63297,English,en
63299,Pусский,ru
633,Nederlands,nl
633,English,en
633,Deutsch,de
63300,Pусский,ru
63303,Pусский,ru
63304,Pусский,ru
63310,Nederlands,nl
63310,Français,fr
63311,Español,es
63315,Deutsch,de
63315,English,en
63317,English,en
63318,Français,fr
63319,Français,fr
63320,English,en
63326,English,en
63327,English,en
63327,Français,fr
63333,English,en
63334,English,en
63339,English,en
63340,English,en
63348,English,en
63350,English,en
63358,English,en
63360,English,en
63365,Italiano,it
63375,Pусский,ru
63376,తెలుగు,te
63378,తెలుగు,te
63383,English,en
63395,English,en
63398,Français,fr
634,English,en
63401,Français,fr
6341,English,en
63414,తెలుగు,te
63418,Français,fr
63423,Deutsch,de
63423,English,en
63423,ελληνικά,el
63427,English,en
63432,English,en
63432,Italiano,it
63435,English,en
63437,English,en
63438,English,en
63441,普通话,zh
63443,English,en
63447,Norsk,no
63449,Pусский,ru
63452,Pусский,ru
6346,English,en
6346,Polski,pl
63460,English,en
63465,한국어/조선말,ko
63472,English,en
63474,English,en
63481,Français,fr
63484,日本語,ja
63486,日本語,ja
63492,English,en
63493,English,en
63498,Español,es
63498,English,en
63498,Français,fr
635,English,en
635,Français,fr
63505,English,en
63510,English,en
63512,English,en
63517,English,en
63536,Pусский,ru
63537,Pусский,ru
63538,Pусский,ru
63540,Pусский,ru
63555,Deutsch,de
63555,Español,es
63564,English,en
63568,Pусский,ru
63569,Pусский,ru
63572,Pусский,ru
63573,Pусский,ru
63574,English,en
63578,English,en
63579,English,en
63581,English,en
63584,Pусский,ru
63585,English,en
63590,English,en
63591,English,en
636,English,en
6360,Français,fr
6360,Italiano,it
63607,English,en
63607,Français,fr
63607,ქართული,ka
63607,Pусский,ru
63611,Español,es
63612,Español,es
63615,Español,es
63617,English,en
63618,English,en
63624,English,en
63625,Magyar,hu
63639,English,en
63654,தமிழ்,ta
63665,English,en
63670,తెలుగు,te
63670,தமிழ்,ta
63681,Français,fr
63686,English,en
63687,Español,es
63691,Français,fr
637,English,en
637,Deutsch,de
637,Italiano,it
63700,English,en
63702,Français,fr
63709,English,en
63710,English,en
63717,Français,fr
63721,广州话 / 廣州話,cn
63721,English,en
63727,English,en
63727,Polski,pl
63727,Español,es
6373,English,en
63736,English,en
63749,English,en
63764,Français,fr
63766,Français,fr
63771,Français,fr
63774,Français,fr
63775,Français,fr
63795,English,en
638,English,en
63809,English,en
6382,English,en
63825,தமிழ்,ta
63831,Français,fr
63838,Pусский,ru
63840,Srpski,sr
63848,English,en
63849,Deutsch,de
63849,Türkçe,tr
63858,English,en
63859,English,en
63876,Français,fr
63877,English,en
63880,Français,fr
63883,Español,es
63887,English,en
63888,English,en
63892,English,en
63892,Français,fr
63898,Pусский,ru
63899,Pусский,ru
639,English,en
63907,Français,fr
63907,Íslenska,is
6391,English,en
6391,Français,fr
6391,עִבְרִית,he
63923,Bahasa indonesia,id
63923,"",jv
63924,English,en
6393,English,en
63930,Pусский,ru
63938,suomi,fi
63943,English,en
63943,ਪੰਜਾਬੀ,pa
63945,English,en
63946,Français,fr
63946,"",ln
63951,English,en
63954,English,en
63958,Pусский,ru
63959,English,en
6396,English,en
63963,한국어/조선말,ko
63964,தமிழ்,ta
63971,English,en
63978,Français,fr
63988,English,en
63989,Français,fr
6399,Italiano,it
63990,Français,fr
63990,Deutsch,de
63990,Polski,pl
63996,Nederlands,nl
64,Español,es
640,English,en
640,Français,fr
64015,广州话 / 廣州話,cn
64015,English,en
64015,日本語,ja
64029,suomi,fi
64032,Italiano,it
6404,English,en
6404,Deutsch,de
64042,Pусский,ru
64044,Pусский,ru
64046,Pусский,ru
64047,English,en
64051,English,en
64071,English,en
64074,Français,fr
64074,English,en
64075,English,en
64076,English,en
64077,English,en
64078,English,en
64079,English,en
64084,English,en
64091,English,en
64091,Français,fr
641,English,en
64100,Français,fr
64100,Deutsch,de
64104,English,en
64108,English,en
64109,हिन्दी,hi
64115,Polski,pl
64116,Norsk,no
64124,Français,fr
64129,English,en
64130,English,en
64131,Français,fr
64133,Français,fr
6414,English,en
6414,日本語,ja
6414,ภาษาไทย,th
64142,English,en
64143,English,en
6415,English,en
6415,العربية,ar
64155,Italiano,it
64156,普通话,zh
64160,English,en
64161,English,en
64161,Deutsch,de
64166,English,en
64167,English,en
6417,Magyar,hu
6417,Română,ro
6418,English,en
6418,Français,fr
64183,English,en
64190,English,en
64191,English,en
64197,Pусский,ru
64199,Pусский,ru
642,English,en
642,Español,es
64202,English,en
64204,English,en
64212,Polski,pl
64215,ภาษาไทย,th
64218,English,en
64225,Français,fr
64228,Español,es
64239,Français,fr
64239,Español,es
64246,日本語,ja
64257,普通话,zh
64264,Pусский,ru
64265,English,en
64266,Pусский,ru
64268,Pусский,ru
64272,普通话,zh
64278,English,en
64288,English,en
64291,English,en
643,Pусский,ru
64304,普通话,zh
64305,广州话 / 廣州話,cn
64307,普通话,zh
64310,Français,fr
64316,广州话 / 廣州話,cn
64318,English,en
64320,English,en
64325,English,en
64328,English,en
64334,Français,fr
64335,Türkçe,tr
64340,Français,fr
64347,Français,fr
64348,广州话 / 廣州話,cn
64349,Français,fr
6435,English,en
64353,English,en
6436,English,en
64362,Français,fr
64372,English,en
64382,English,en
64383,Français,fr
64386,Français,fr
6439,English,en
64393,Pусский,ru
64397,Português,pt
64398,English,en
644,English,en
6440,English,en
64403,Italiano,it
64403,Português,pt
64404,Français,fr
64407,Français,fr
64414,English,en
64414,Français,fr
64414,Italiano,it
64418,Français,fr
64423,Français,fr
64428,English,en
6443,Deutsch,de
64433,Türkçe,tr
64437,Français,fr
6444,Français,fr
64441,Français,fr
64442,Français,fr
64450,"",tl
64454,Deutsch,de
64456,English,en
64456,Español,es
64458,Italiano,it
64458,English,en
64458,Português,pt
64462,Español,es
64465,Italiano,it
64468,Türkçe,tr
64481,Français,fr
64483,Pусский,ru
64484,Pусский,ru
64494,English,en
64499,English,en
64501,हिन्दी,hi
64502,English,en
64504,Français,fr
64508,Deutsch,de
64519,English,en
64522,English,en
64524,English,en
64525,Italiano,it
64527,日本語,ja
64528,Italiano,it
64534,Français,fr
64544,Français,fr
64551,English,en
64551,Español,es
64559,Français,fr
64559,Magyar,hu
64566,English,en
64567,English,en
64567,Français,fr
64568,English,en
64576,日本語,ja
64577,Italiano,it
64584,Français,fr
64586,English,en
646,English,en
646,Français,fr
64605,English,en
64605,Français,fr
6461,Deutsch,de
64624,English,en
64624,Español,es
64627,English,en
64627,Deutsch,de
64628,English,en
6463,English,en
64630,Italiano,it
64632,Deutsch,de
64632,English,en
64635,English,en
64639,English,en
64649,日本語,ja
64650,Italiano,it
64655,English,en
6466,English,en
64666,Italiano,it
64666,English,en
64674,ελληνικά,el
64678,English,en
64679,English,en
64682,English,en
64683,English,en
64685,English,en
64686,English,en
64686,日本語,ja
64688,English,en
64689,English,en
64690,English,en
64694,Español,es
647,日本語,ja
6470,English,en
6471,English,en
64714,Pусский,ru
6472,English,en
64720,English,en
64725,Italiano,it
64728,日本語,ja
6473,English,en
6473,Português,pt
64735,English,en
64736,Pусский,ru
64739,Italiano,it
6474,Italiano,it
6476,English,en
64765,Pусский,ru
6477,English,en
6477,Español,es
6477,Français,fr
6477,日本語,ja
6478,English,en
64782,svenska,sv
64784,日本語,ja
64786,ภาษาไทย,th
6479,English,en
64792,한국어/조선말,ko
648,Français,fr
64802,English,en
64802,Pусский,ru
64805,Français,fr
64805,Pусский,ru
64807,English,en
64811,Français,fr
64811,English,en
64820,English,en
64822,Italiano,it
64827,Italiano,it
64828,English,en
64831,English,en
64832,English,en
64834,euskera,eu
64834,Español,es
64835,Italiano,it
64836,English,en
64836,Pусский,ru
64847,日本語,ja
64850,Français,fr
64851,English,en
64852,English,en
